step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1140,0.702,0.021,0.0654807910323143,5e-05,,,,,,,,,,,,,,,,,
1150,0.708,0.022,0.06685463339090347,5e-05,,,,,,,,,,,,,,,,,
1160,0.714,0.0225,0.04307035356760025,5e-05,,,,,,,,,,,,,,,,,
1170,0.72,0.022,0.056181423366069794,5e-05,,,,,,,,,,,,,,,,,
1180,0.727,0.0214,0.04910857230424881,5e-05,,,,,,,,,,,,,,,,,
1190,0.733,0.0227,0.04421992227435112,5e-05,,,,,,,,,,,,,,,,,
1200,0.739,0.0225,0.04557204991579056,5e-05,,,,,,,,,,,,,,,,,
1210,0.745,0.0221,0.05132881551980972,5e-05,,,,,,,,,,,,,,,,,
1220,0.751,0.0215,0.04018772765994072,5e-05,,,,,,,,,,,,,,,,,
1230,0.757,0.021,0.041639670729637146,5e-05,,,,,,,,,,,,,,,,,
1240,0.764,0.0226,0.06675935536623001,5e-05,,,,,,,,,,,,,,,,,
1250,0.77,0.023,0.09386497735977173,5e-05,,,,,,,,,,,,,,,,,
1260,0.776,0.0222,0.04001293703913689,5e-05,,,,,,,,,,,,,,,,,
1270,0.782,0.0214,0.07506781816482544,5e-05,,,,,,,,,,,,,,,,,
1280,0.788,0.0211,0.0874951183795929,5e-05,,,,,,,,,,,,,,,,,
1290,0.794,0.0219,0.04988948628306389,5e-05,,,,,,,,,,,,,,,,,
1300,0.8,0.0214,0.08031240105628967,5e-05,,,,,,,,,,,,,,,,,
1310,0.807,0.0218,0.05234586074948311,5e-05,,,,,,,,,,,,,,,,,
1320,0.813,0.0236,0.06453968584537506,5e-05,,,,,,,,,,,,,,,,,
1330,0.819,0.0217,0.05109719559550285,5e-05,,,,,,,,,,,,,,,,,
1340,0.825,0.0217,0.09598454087972641,5e-05,,,,,,,,,,,,,,,,,
1350,0.831,0.0216,0.049267347902059555,5e-05,,,,,,,,,,,,,,,,,
1360,0.837,0.0214,0.06047522649168968,5e-05,,,,,,,,,,,,,,,,,
1370,0.844,0.0217,0.049001384526491165,5e-05,,,,,,,,,,,,,,,,,
1380,0.85,0.0215,0.05895772576332092,5e-05,,,,,,,,,,,,,,,,,
1390,0.856,0.0198,0.04722272604703903,5e-05,,,,,,,,,,,,,,,,,
1400,0.862,0.022,0.04789108783006668,5e-05,,,,,,,,,,,,,,,,,
1410,0.868,0.021,0.08081405609846115,5e-05,,,,,,,,,,,,,,,,,
1420,0.874,0.0209,0.03534810617566109,5e-05,,,,,,,,,,,,,,,,,
1430,0.881,0.0219,0.06390048563480377,5e-05,,,,,,,,,,,,,,,,,
1440,0.887,0.02,0.05545469745993614,5e-05,,,,,,,,,,,,,,,,,
1450,0.893,0.0224,0.04903748631477356,5e-05,,,,,,,,,,,,,,,,,
1460,0.899,0.0217,0.05274473503232002,5e-05,,,,,,,,,,,,,,,,,
1470,0.905,0.0213,0.05331778898835182,5e-05,,,,,,,,,,,,,,,,,
1480,0.911,0.021,0.04996850714087486,5e-05,,,,,,,,,,,,,,,,,
1490,0.917,0.021,0.04566863179206848,5e-05,,,,,,,,,,,,,,,,,
1500,0.924,0.0224,0.03793283924460411,5e-05,,,,,,,,,,,,,,,,,
1510,0.93,0.0196,0.04513467848300934,5e-05,,,,,,,,,,,,,,,,,
1520,0.936,0.0219,0.04730268940329552,5e-05,,,,,,,,,,,,,,,,,
1530,0.942,0.0204,0.05188927799463272,5e-05,,,,,,,,,,,,,,,,,
1540,0.948,0.0221,0.04912647604942322,5e-05,,,,,,,,,,,,,,,,,
1550,0.954,0.0201,0.04249177500605583,5e-05,,,,,,,,,,,,,,,,,
1560,0.961,0.021,0.054336391389369965,5e-05,,,,,,,,,,,,,,,,,
1570,0.967,0.0208,0.06853488087654114,5e-05,,,,,,,,,,,,,,,,,
1580,0.973,0.0217,0.041494570672512054,5e-05,,,,,,,,,,,,,,,,,
1590,0.979,0.0213,0.04522167518734932,5e-05,,,,,,,,,,,,,,,,,
1600,0.985,0.0213,0.044369861483573914,5e-05,,,,,,,,,,,,,,,,,
1610,0.991,0.0206,0.06547048687934875,5e-05,,,,,,,,,,,,,,,,,
1620,0.998,0.0202,0.039647333323955536,5e-05,,,,,,,,,,,,,,,,,
1624,1.0,,,,0.3430232557643017,0.23444976071668458,0.531219028691785,0.5711574952060602,0.6508135168462755,0.5490196077932205,0.5919494869274441,0.4959474502779674,60.2385,24.901,0.199,,,,,,
1630,1.004,0.0201,0.05412007123231888,5e-05,,,,,,,,,,,,,,,,,
1640,1.01,0.021,0.05834465101361275,5e-05,,,,,,,,,,,,,,,,,
1650,1.016,0.021,0.04933302104473114,5e-05,,,,,,,,,,,,,,,,,
1660,1.022,0.0213,0.03989509865641594,5e-05,,,,,,,,,,,,,,,,,
1670,1.028,0.0212,0.04218296706676483,5e-05,,,,,,,,,,,,,,,,,
1680,1.034,0.0216,0.054918866604566574,5e-05,,,,,,,,,,,,,,,,,
1690,1.041,0.0204,0.06778073310852051,5e-05,,,,,,,,,,,,,,,,,
1700,1.047,0.0205,0.04384716600179672,5e-05,,,,,,,,,,,,,,,,,
1710,1.053,0.0201,0.053698811680078506,5e-05,,,,,,,,,,,,,,,,,
1720,1.059,0.0207,0.05402032285928726,5e-05,,,,,,,,,,,,,,,,,
1730,1.065,0.021,0.048940710723400116,5e-05,,,,,,,,,,,,,,,,,
1740,1.071,0.0198,0.05304155871272087,5e-05,,,,,,,,,,,,,,,,,
1750,1.078,0.0202,0.05063711851835251,5e-05,,,,,,,,,,,,,,,,,
1760,1.084,0.0214,0.052941832691431046,5e-05,,,,,,,,,,,,,,,,,
1770,1.09,0.0203,0.08114247769117355,5e-05,,,,,,,,,,,,,,,,,
1780,1.096,0.0196,0.04965383931994438,5e-05,,,,,,,,,,,,,,,,,
1790,1.102,0.0209,0.047429658472537994,5e-05,,,,,,,,,,,,,,,,,
1800,1.108,0.0198,0.0580822229385376,5e-05,,,,,,,,,,,,,,,,,
1810,1.115,0.0206,0.06659778952598572,5e-05,,,,,,,,,,,,,,,,,
1820,1.121,0.0204,0.03988843038678169,5e-05,,,,,,,,,,,,,,,,,
1830,1.127,0.0211,0.05156974866986275,5e-05,,,,,,,,,,,,,,,,,
1840,1.133,0.0195,0.0743248239159584,5e-05,,,,,,,,,,,,,,,,,
1850,1.139,0.0195,0.03678547963500023,5e-05,,,,,,,,,,,,,,,,,
1860,1.145,0.0201,0.05494942143559456,5e-05,,,,,,,,,,,,,,,,,
1870,1.151,0.02,0.04725734516978264,5e-05,,,,,,,,,,,,,,,,,
1880,1.158,0.0202,0.039493169635534286,5e-05,,,,,,,,,,,,,,,,,
1890,1.164,0.021,0.04597263038158417,5e-05,,,,,,,,,,,,,,,,,
1900,1.17,0.0205,0.045361150056123734,5e-05,,,,,,,,,,,,,,,,,
1910,1.176,0.0197,0.07821740210056305,5e-05,,,,,,,,,,,,,,,,,
1920,1.182,0.0204,0.05760214850306511,5e-05,,,,,,,,,,,,,,,,,
1930,1.188,0.0208,0.0348578579723835,5e-05,,,,,,,,,,,,,,,,,
1940,1.195,0.0194,0.05250692367553711,5e-05,,,,,,,,,,,,,,,,,
1950,1.201,0.0204,0.07410269975662231,5e-05,,,,,,,,,,,,,,,,,
1960,1.207,0.0205,0.04958776384592056,5e-05,,,,,,,,,,,,,,,,,
1970,1.213,0.0205,0.053282082080841064,5e-05,,,,,,,,,,,,,,,,,
1980,1.219,0.0204,0.05966675281524658,5e-05,,,,,,,,,,,,,,,,,
1990,1.225,0.0194,0.047974083572626114,5e-05,,,,,,,,,,,,,,,,,
2000,1.232,0.0192,0.037285372614860535,5e-05,,,,,,,,,,,,,,,,,
2010,1.238,0.0212,0.04940683767199516,5e-05,,,,,,,,,,,,,,,,,
2020,1.244,0.021,0.044273413717746735,5e-05,,,,,,,,,,,,,,,,,
2030,1.25,0.0204,0.05125923082232475,5e-05,,,,,,,,,,,,,,,,,
2040,1.256,0.0205,0.06243707612156868,5e-05,,,,,,,,,,,,,,,,,
2050,1.262,0.0206,0.04790867492556572,5e-05,,,,,,,,,,,,,,,,,
2060,1.268,0.0206,0.06728529930114746,5e-05,,,,,,,,,,,,,,,,,
2070,1.275,0.0196,0.06248124688863754,5e-05,,,,,,,,,,,,,,,,,
2080,1.281,0.0196,0.04965615272521973,5e-05,,,,,,,,,,,,,,,,,
2090,1.287,0.0204,0.047593869268894196,5e-05,,,,,,,,,,,,,,,,,
2100,1.293,0.0209,0.04620622843503952,5e-05,,,,,,,,,,,,,,,,,
2110,1.299,0.0199,0.04923431575298309,5e-05,,,,,,,,,,,,,,,,,
2120,1.305,0.0198,0.0634147971868515,5e-05,,,,,,,,,,,,,,,,,
2130,1.312,0.0195,0.046907827258110046,5e-05,,,,,,,,,,,,,,,,,
2140,1.318,0.0196,0.04160057008266449,5e-05,,,,,,,,,,,,,,,,,
2150,1.324,0.0195,0.05582951381802559,5e-05,,,,,,,,,,,,,,,,,
2160,1.33,0.0206,0.06646136939525604,5e-05,,,,,,,,,,,,,,,,,
2170,1.336,0.0197,0.07092263549566269,5e-05,,,,,,,,,,,,,,,,,
2180,1.342,0.0204,0.04886630177497864,5e-05,,,,,,,,,,,,,,,,,
2190,1.349,0.0209,0.04677372798323631,5e-05,,,,,,,,,,,,,,,,,
2200,1.355,0.0194,0.037576790899038315,5e-05,,,,,,,,,,,,,,,,,
2210,1.361,0.0205,0.057618048042058945,5e-05,,,,,,,,,,,,,,,,,
2220,1.367,0.0192,0.06502217054367065,5e-05,,,,,,,,,,,,,,,,,
2230,1.373,0.0191,0.04158402606844902,5e-05,,,,,,,,,,,,,,,,,
2240,1.379,0.0205,0.04618202894926071,5e-05,,,,,,,,,,,,,,,,,
2250,1.385,0.0201,0.06000439077615738,5e-05,,,,,,,,,,,,,,,,,
2260,1.392,0.0217,0.04216509684920311,5e-05,,,,,,,,,,,,,,,,,
2270,1.398,0.0209,0.04196088761091232,5e-05,,,,,,,,,,,,,,,,,
2280,1.404,0.0202,0.038504451513290405,5e-05,,,,,,,,,,,,,,,,,
2290,1.41,0.0191,0.06330769509077072,5e-05,,,,,,,,,,,,,,,,,
2300,1.416,0.0199,0.042872216552495956,5e-05,,,,,,,,,,,,,,,,,
2310,1.422,0.0206,0.0746443122625351,5e-05,,,,,,,,,,,,,,,,,
2320,1.429,0.0196,0.046259522438049316,5e-05,,,,,,,,,,,,,,,,,
2330,1.435,0.0213,0.05383720621466637,5e-05,,,,,,,,,,,,,,,,,
2340,1.441,0.0224,0.039794035255908966,5e-05,,,,,,,,,,,,,,,,,
2350,1.447,0.02,0.0481703020632267,5e-05,,,,,,,,,,,,,,,,,
2360,1.453,0.0191,0.04765992984175682,5e-05,,,,,,,,,,,,,,,,,
2370,1.459,0.0203,0.06826798617839813,5e-05,,,,,,,,,,,,,,,,,
2380,1.466,0.0202,0.05225495249032974,5e-05,,,,,,,,,,,,,,,,,
2390,1.472,0.0192,0.04250557720661163,5e-05,,,,,,,,,,,,,,,,,
2400,1.478,0.02,0.06348218023777008,5e-05,,,,,,,,,,,,,,,,,
2410,1.484,0.0191,0.04818815365433693,5e-05,,,,,,,,,,,,,,,,,
2420,1.49,0.0207,0.08777062594890594,5e-05,,,,,,,,,,,,,,,,,
2430,1.496,0.0203,0.05037795752286911,5e-05,,,,,,,,,,,,,,,,,
2436,1.5,,,,0.3508771929328683,0.23115577884669075,0.5495867768096231,0.5711556828534249,0.627774254864474,0.5249999999499738,0.622549019557924,0.49687124368785407,58.6763,25.564,0.205,,,,,,
2440,1.502,0.0199,0.06324215233325958,5e-05,,,,,,,,,,,,,,,,,
2450,1.509,0.0194,0.03635137900710106,5e-05,,,,,,,,,,,,,,,,,
2460,1.515,0.0199,0.06760680675506592,5e-05,,,,,,,,,,,,,,,,,
2470,1.521,0.0201,0.05894628167152405,5e-05,,,,,,,,,,,,,,,,,
2480,1.527,0.0197,0.05174683406949043,5e-05,,,,,,,,,,,,,,,,,
2490,1.533,0.0203,0.08501733094453812,5e-05,,,,,,,,,,,,,,,,,
2500,1.539,0.0201,0.06432343274354935,5e-05,,,,,,,,,,,,,,,,,
2510,1.546,0.02,0.048316773027181625,5e-05,,,,,,,,,,,,,,,,,
2520,1.552,0.0207,0.05488348752260208,5e-05,,,,,,,,,,,,,,,,,
2530,1.558,0.0206,0.0752951055765152,5e-05,,,,,,,,,,,,,,,,,
2540,1.564,0.0189,0.03895765170454979,5e-05,,,,,,,,,,,,,,,,,
2550,1.57,0.0197,0.06677073985338211,5e-05,,,,,,,,,,,,,,,,,
2560,1.576,0.0208,0.06150563433766365,5e-05,,,,,,,,,,,,,,,,,
2570,1.583,0.0195,0.0578281506896019,5e-05,,,,,,,,,,,,,,,,,
2580,1.589,0.0203,0.04482322931289673,5e-05,,,,,,,,,,,,,,,,,
2590,1.595,0.019,0.04934511333703995,5e-05,,,,,,,,,,,,,,,,,
2600,1.601,0.0204,0.047623004764318466,5e-05,,,,,,,,,,,,,,,,,
2610,1.607,0.0199,0.04059010371565819,5e-05,,,,,,,,,,,,,,,,,
2620,1.613,0.0208,0.06275097280740738,5e-05,,,,,,,,,,,,,,,,,
2630,1.619,0.0192,0.02797778695821762,5e-05,,,,,,,,,,,,,,,,,
2640,1.626,0.0206,0.06525953859090805,5e-05,,,,,,,,,,,,,,,,,
2650,1.632,0.0194,0.04235006123781204,5e-05,,,,,,,,,,,,,,,,,
2660,1.638,0.0195,0.03662225231528282,5e-05,,,,,,,,,,,,,,,,,
2670,1.644,0.02,0.051771413534879684,5e-05,,,,,,,,,,,,,,,,,
2680,1.65,0.0194,0.03546953201293945,5e-05,,,,,,,,,,,,,,,,,
2690,1.656,0.0201,0.04549731686711311,5e-05,,,,,,,,,,,,,,,,,
2700,1.663,0.0203,0.041807595640420914,5e-05,,,,,,,,,,,,,,,,,
2710,1.669,0.0192,0.08316808938980103,5e-05,,,,,,,,,,,,,,,,,
2720,1.675,0.0202,0.05715958774089813,5e-05,,,,,,,,,,,,,,,,,
2730,1.681,0.0209,0.07940736413002014,5e-05,,,,,,,,,,,,,,,,,
2740,1.687,0.0198,0.06976910680532455,5e-05,,,,,,,,,,,,,,,,,
2750,1.693,0.0195,0.052539993077516556,5e-05,,,,,,,,,,,,,,,,,
2760,1.7,0.0184,0.03690880164504051,5e-05,,,,,,,,,,,,,,,,,
2770,1.706,0.0199,0.04655803367495537,5e-05,,,,,,,,,,,,,,,,,
2780,1.712,0.0199,0.03892449662089348,5e-05,,,,,,,,,,,,,,,,,
2790,1.718,0.0201,0.06262972205877304,5e-05,,,,,,,,,,,,,,,,,
2800,1.724,0.0199,0.0666854977607727,5e-05,,,,,,,,,,,,,,,,,
2810,1.73,0.0187,0.04280141368508339,5e-05,,,,,,,,,,,,,,,,,
2820,1.736,0.0178,0.039050426334142685,5e-05,,,,,,,,,,,,,,,,,
2830,1.743,0.0194,0.03242785111069679,5e-05,,,,,,,,,,,,,,,,,
2840,1.749,0.0189,0.043793000280857086,5e-05,,,,,,,,,,,,,,,,,
2850,1.755,0.0196,0.054240286350250244,5e-05,,,,,,,,,,,,,,,,,
2860,1.761,0.0195,0.04108186066150665,5e-05,,,,,,,,,,,,,,,,,
2870,1.767,0.019,0.03923388570547104,5e-05,,,,,,,,,,,,,,,,,
2880,1.773,0.0197,0.052021581679582596,5e-05,,,,,,,,,,,,,,,,,
2890,1.78,0.0195,0.050443775951862335,5e-05,,,,,,,,,,,,,,,,,
2900,1.786,0.02,0.05412288010120392,5e-05,,,,,,,,,,,,,,,,,
2910,1.792,0.0193,0.045996926724910736,5e-05,,,,,,,,,,,,,,,,,
2920,1.798,0.0193,0.03428599238395691,5e-05,,,,,,,,,,,,,,,,,
2930,1.804,0.0198,0.04998987913131714,5e-05,,,,,,,,,,,,,,,,,
2940,1.81,0.0195,0.057032037526369095,5e-05,,,,,,,,,,,,,,,,,
2950,1.817,0.0199,0.02892068400979042,5e-05,,,,,,,,,,,,,,,,,
