step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1120,0.69,0.0207,0.2847079932689667,4.8494865211810014e-05,,,,,,,,,,,,,,,,,
1130,0.696,0.0192,0.30489805340766907,4.8462772785622594e-05,,,,,,,,,,,,,,,,,
1140,0.702,0.0192,0.22136403620243073,4.8430680359435174e-05,,,,,,,,,,,,,,,,,
1150,0.709,0.0202,0.2303488552570343,4.839858793324776e-05,,,,,,,,,,,,,,,,,
1160,0.715,0.0209,0.22863121330738068,4.836649550706034e-05,,,,,,,,,,,,,,,,,
1170,0.721,0.0212,0.15873728692531586,4.8334403080872914e-05,,,,,,,,,,,,,,,,,
1180,0.727,0.0205,0.23082555830478668,4.8302310654685494e-05,,,,,,,,,,,,,,,,,
1190,0.733,0.021,0.21098381280899048,4.8270218228498074e-05,,,,,,,,,,,,,,,,,
1200,0.739,0.0206,0.22719645500183105,4.8238125802310654e-05,,,,,,,,,,,,,,,,,
1210,0.746,0.0214,0.39794859290122986,4.820603337612324e-05,,,,,,,,,,,,,,,,,
1220,0.752,0.0224,0.21815644204616547,4.817394094993582e-05,,,,,,,,,,,,,,,,,
1230,0.758,0.0235,0.44707807898521423,4.8141848523748395e-05,,,,,,,,,,,,,,,,,
1240,0.764,0.0213,0.2688938081264496,4.8109756097560975e-05,,,,,,,,,,,,,,,,,
1250,0.77,0.0219,0.2889725863933563,4.8077663671373555e-05,,,,,,,,,,,,,,,,,
1260,0.776,0.0202,0.19660715758800507,4.804557124518614e-05,,,,,,,,,,,,,,,,,
1270,0.783,0.02,0.15384820103645325,4.801347881899872e-05,,,,,,,,,,,,,,,,,
1280,0.789,0.0246,0.2875334620475769,4.79813863928113e-05,,,,,,,,,,,,,,,,,
1290,0.795,0.0233,0.32885316014289856,4.794929396662388e-05,,,,,,,,,,,,,,,,,
1300,0.801,0.0219,0.3492763936519623,4.7917201540436455e-05,,,,,,,,,,,,,,,,,
1310,0.807,0.0214,0.2862108051776886,4.7885109114249035e-05,,,,,,,,,,,,,,,,,
1320,0.813,0.021,0.18485288321971893,4.785301668806162e-05,,,,,,,,,,,,,,,,,
1330,0.819,0.0213,0.32438769936561584,4.78209242618742e-05,,,,,,,,,,,,,,,,,
1340,0.826,0.0205,0.1565680354833603,4.778883183568678e-05,,,,,,,,,,,,,,,,,
1350,0.832,0.0193,0.18179596960544586,4.775673940949936e-05,,,,,,,,,,,,,,,,,
1360,0.838,0.0199,0.20375575125217438,4.7724646983311935e-05,,,,,,,,,,,,,,,,,
1370,0.844,0.0203,0.29768407344818115,4.769255455712452e-05,,,,,,,,,,,,,,,,,
1380,0.85,0.0202,0.24161958694458008,4.76604621309371e-05,,,,,,,,,,,,,,,,,
1390,0.856,0.0186,0.2252454310655594,4.762836970474968e-05,,,,,,,,,,,,,,,,,
1400,0.863,0.0206,0.16176959872245789,4.759627727856226e-05,,,,,,,,,,,,,,,,,
1410,0.869,0.0194,0.16777604818344116,4.756418485237484e-05,,,,,,,,,,,,,,,,,
1420,0.875,0.0194,0.1507236361503601,4.753209242618742e-05,,,,,,,,,,,,,,,,,
1430,0.881,0.0199,0.2706654369831085,4.75e-05,,,,,,,,,,,,,,,,,
1440,0.887,0.0185,0.12504403293132782,4.746790757381258e-05,,,,,,,,,,,,,,,,,
1450,0.893,0.0207,0.22910135984420776,4.743581514762516e-05,,,,,,,,,,,,,,,,,
1460,0.9,0.0204,0.21236862242221832,4.740372272143774e-05,,,,,,,,,,,,,,,,,
1470,0.906,0.0192,0.17601275444030762,4.737163029525032e-05,,,,,,,,,,,,,,,,,
1480,0.912,0.0196,0.18972839415073395,4.73395378690629e-05,,,,,,,,,,,,,,,,,
1490,0.918,0.0198,0.21622158586978912,4.730744544287548e-05,,,,,,,,,,,,,,,,,
1500,0.924,0.0202,0.33639153838157654,4.727535301668806e-05,,,,,,,,,,,,,,,,,
1510,0.93,0.0187,0.21654044091701508,4.724326059050064e-05,,,,,,,,,,,,,,,,,
1520,0.937,0.0199,0.19825713336467743,4.721116816431322e-05,,,,,,,,,,,,,,,,,
1530,0.943,0.0178,0.15473836660385132,4.71790757381258e-05,,,,,,,,,,,,,,,,,
1540,0.949,0.0205,0.2568274438381195,4.714698331193838e-05,,,,,,,,,,,,,,,,,
1550,0.955,0.019,0.16668245196342468,4.711489088575097e-05,,,,,,,,,,,,,,,,,
1560,0.961,0.0193,0.21921373903751373,4.7082798459563543e-05,,,,,,,,,,,,,,,,,
1570,0.967,0.0191,0.25262120366096497,4.7050706033376123e-05,,,,,,,,,,,,,,,,,
1580,0.974,0.0198,0.1743406504392624,4.7018613607188704e-05,,,,,,,,,,,,,,,,,
1590,0.98,0.0195,0.2097381353378296,4.6986521181001284e-05,,,,,,,,,,,,,,,,,
1600,0.986,0.0197,0.14508475363254547,4.695442875481387e-05,,,,,,,,,,,,,,,,,
1610,0.992,0.019,0.29099002480506897,4.692233632862645e-05,,,,,,,,,,,,,,,,,
1620,0.998,0.0188,0.14461708068847656,4.6890243902439024e-05,,,,,,,,,,,,,,,,,
1623,1.0,,,,0.4844720496407623,0.27920227915929907,0.5273972602238963,0.6075216971533599,0.6023432115281714,0.6153846153346552,0.6588235293617104,0.5393063774859793,54.0256,27.765,0.222,,,,,,
1630,1.004,0.0165,0.21414446830749512,4.6858151476251604e-05,,,,,,,,,,,,,,,,,
1640,1.01,0.0143,0.1857658475637436,4.6826059050064184e-05,,,,,,,,,,,,,,,,,
1650,1.017,0.0144,0.19816891849040985,4.6793966623876764e-05,,,,,,,,,,,,,,,,,
1660,1.023,0.0139,0.145472913980484,4.676187419768935e-05,,,,,,,,,,,,,,,,,
