step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
2950,1.818,0.0123,0.10739172250032425,4.26219512195122e-05,,,,,,,,,,,
2960,1.824,0.0119,0.15702444314956665,4.258985879332478e-05,,,,,,,,,,,
2970,1.83,0.0123,0.1278417557477951,4.255776636713736e-05,,,,,,,,,,,
2980,1.836,0.0129,0.3467872440814972,4.252567394094994e-05,,,,,,,,,,,
2990,1.842,0.0119,0.12943515181541443,4.249358151476252e-05,,,,,,,,,,,
3000,1.848,0.0116,0.14497342705726624,4.24614890885751e-05,,,,,,,,,,,
3010,1.855,0.0119,0.1388932317495346,4.242939666238768e-05,,,,,,,,,,,
3020,1.861,0.0124,0.0981401726603508,4.239730423620026e-05,,,,,,,,,,,
3030,1.867,0.0118,0.17711158096790314,4.236521181001284e-05,,,,,,,,,,,
3040,1.873,0.0131,0.13564348220825195,4.233311938382542e-05,,,,,,,,,,,
3050,1.879,0.0118,0.11307929456233978,4.2301026957638e-05,,,,,,,,,,,
3060,1.885,0.012,0.11596515774726868,4.226893453145058e-05,,,,,,,,,,,
3070,1.892,0.0113,0.11172953993082047,4.223684210526316e-05,,,,,,,,,,,
3080,1.898,0.0119,0.07625602930784225,4.220474967907574e-05,,,,,,,,,,,
3090,1.904,0.0113,0.1612960249185562,4.217265725288832e-05,,,,,,,,,,,
3100,1.91,0.0118,0.09557050466537476,4.21405648267009e-05,,,,,,,,,,,
3110,1.916,0.0117,0.13106462359428406,4.210847240051348e-05,,,,,,,,,,,
3120,1.922,0.0115,0.15219877660274506,4.207637997432607e-05,,,,,,,,,,,
