model,step,epoch,eval_pearson,eval_spearmanr,eval_loss,train_loss,eval_runtime,train_runtime
deberta-v3-base-num=10,9476.0,23.0,0.7031248088636057,0.7277241587569097,1.2831273078918457,,1.7105,
deberta-v3-base-num=10,9888.0,24.0,0.7160864434025931,0.7354799837107077,1.3326154947280884,,1.801,
deberta-v3-base-num=10,10300.0,25.0,0.7117688486721111,0.729599458335937,1.360007643699646,,1.7122,
deberta-v3-base-num=10,10712.0,26.0,0.6986254993989541,0.719651344476696,1.4351378679275513,,1.7131,
deberta-v3-base-num=10,11124.0,27.0,0.7087182814131235,0.7348593197321559,1.3798056840896606,,1.7236,
deberta-v3-base-num=10,11536.0,28.0,0.7437899349877282,0.7626440827369739,1.2298216819763184,,1.7189,
deberta-v3-base-num=10,11948.0,29.0,0.6866057132143999,0.7093108230756693,1.4476401805877686,,1.711,
deberta-v3-base-num=10,12360.0,30.0,0.7157782414115365,0.7366765372159912,1.3006902933120728,,1.7263,
deberta-v3-base-num=10,12772.0,31.0,0.7223446614293431,0.7463401509388389,1.2224323749542236,,1.7086,
deberta-v3-base-num=10,13184.0,32.0,0.7294526276683359,0.7447721148441339,1.2308837175369263,,1.7133,
deberta-v3-base-num=10,13596.0,33.0,0.7301236817927512,0.7533290302669187,1.2732735872268677,,1.7198,
deberta-v3-base-num=10,14008.0,34.0,0.7242446629336965,0.74905074361608,1.2837129831314087,,1.7089,
deberta-v3-base-num=10,14420.0,35.0,0.7489102436482025,0.7723058099739927,1.1579029560089111,,1.778,
deberta-v3-base-num=10,14832.0,36.0,0.7332697943548911,0.7569092317204177,1.233293890953064,,1.6705,
deberta-v3-base-num=10,15244.0,37.0,0.7381540715594166,0.7580342690540678,1.1918810606002808,,1.7092,
deberta-v3-base-num=10,15656.0,38.0,0.7446210086951954,0.759054805032292,1.116697072982788,,1.7135,
deberta-v3-base-num=10,16068.0,39.0,0.7457407241566508,0.7647605969752886,1.2306486368179321,,1.8228,
deberta-v3-base-num=10,16480.0,40.0,0.7394936858823766,0.7642812748964899,1.140796184539795,0.2162621801339307,1.7101,4906.7029
deberta-v3-base-num=20,820.0,0.9993906154783668,0.6665387460970256,0.6800352725547724,1.2298446893692017,,2.7899,
deberta-v3-base-num=20,1640.0,1.999390615478367,0.7007169123881667,0.708734688731215,1.1029250621795654,,2.6187,
deberta-v3-base-num=20,2460.0,2.999390615478367,0.723217464348394,0.736520564011036,1.0210984945297241,,2.6188,
deberta-v3-base-num=20,3280.0,3.999390615478367,0.6952553487206526,0.7095076216014276,1.234509825706482,,2.6152,
deberta-v3-base-num=20,4100.0,4.999390615478367,0.7538220929366524,0.7603189295716096,0.9180024266242981,,2.5676,
deberta-v3-base-num=20,4920.0,5.999390615478367,0.7466964416466122,0.7589662120755636,1.0041900873184204,,2.6147,
deberta-v3-base-num=20,5740.0,6.999390615478367,0.7587374621130588,0.7743813830866597,1.024354100227356,,2.5647,
deberta-v3-base-num=20,6560.0,7.999390615478367,0.7481165333322484,0.7602645183524936,1.1344003677368164,,2.6087,
deberta-v3-base-num=20,7380.0,8.999390615478367,0.7362747209988361,0.752618614003926,1.0535956621170044,,2.5682,
deberta-v3-base-num=20,8200.0,9.999390615478367,0.7733524325242718,0.8014183040360457,0.9226691722869873,,2.6149,
deberta-v3-base-num=20,9020.0,10.999390615478367,0.7926422857062267,0.8033619580736693,0.9219374656677246,,2.6179,
deberta-v3-base-num=20,9840.0,11.999390615478367,0.7527194805952255,0.7672109869102843,0.9960826635360718,,2.5661,
deberta-v3-base-num=20,10660.0,12.999390615478367,0.7989782730921442,0.8166700369917053,0.8613405823707581,,2.5667,
deberta-v3-base-num=20,11480.0,13.999390615478367,0.7906995361426872,0.8066744303987428,0.8968384265899658,,2.568,
deberta-v3-base-num=20,12300.0,14.999390615478367,0.7860356860848612,0.8049586374795639,0.9103610515594482,,2.6139,
deberta-v3-base-num=20,13120.0,15.999390615478367,0.7966155366888513,0.8183910011526526,0.813136637210846,,2.5639,
deberta-v3-base-num=20,13940.0,16.999390615478365,0.7927521371126156,0.8066039645148716,0.8469183444976807,,2.6252,
deberta-v3-base-num=20,14760.0,17.999390615478365,0.7944844036074886,0.8089992759323336,0.8487287163734436,,2.5791,
deberta-v3-base-num=20,15580.0,18.999390615478365,0.7728662708051518,0.7946418683294273,0.9634206891059875,,2.5737,
deberta-v3-base-num=20,16400.0,19.999390615478365,0.7800686155856099,0.7969568015557154,0.9059025049209595,,2.6155,
deberta-v3-base-num=20,17220.0,20.999390615478365,0.8172251816368841,0.827415737779256,0.8507727384567261,,2.6237,
deberta-v3-base-num=20,18040.0,21.999390615478365,0.7688564881476925,0.7884546958275294,0.9516097903251648,,2.61,
deberta-v3-base-num=20,18860.0,22.999390615478365,0.7589055931547258,0.7749232287821651,0.992305338382721,,2.6244,
deberta-v3-base-num=20,19680.0,23.999390615478365,0.8005530079665579,0.8172011698915159,0.8613597750663757,,2.6137,
deberta-v3-base-num=20,20500.0,24.999390615478365,0.7993309550810975,0.8153412641979833,0.8509122729301453,,2.6226,
deberta-v3-base-num=20,21320.0,25.999390615478365,0.7583434382297027,0.7666563767709447,0.9858001470565796,,2.6195,
deberta-v3-base-num=20,22140.0,26.999390615478365,0.7715859784521873,0.786121075794972,0.9934427738189697,,2.62,
deberta-v3-base-num=20,22960.0,27.999390615478365,0.7801043434502282,0.8001428908121747,0.95112144947052,,2.6083,
deberta-v3-base-num=20,23780.0,28.999390615478365,0.7899219978485688,0.8047304955394742,0.9270988702774048,,2.6181,
deberta-v3-base-num=20,24600.0,29.999390615478365,0.7786788377440932,0.7933052169270929,0.9080438613891602,,2.6169,
deberta-v3-base-num=20,25420.0,30.999390615478365,0.7530030400777652,0.7841863388095067,1.0110399723052979,,2.6267,
deberta-v3-base-num=20,26240.0,31.999390615478365,0.7604531545481298,0.7774483203954944,0.971430242061615,,2.6211,
deberta-v3-base-num=20,27060.0,32.99939061547837,0.7889631744869191,0.8051465152101104,0.9139646887779236,,2.6163,
deberta-v3-base-num=20,27880.0,33.99939061547837,0.7971367515326686,0.8134866607250734,0.8703484535217285,,2.6254,
deberta-v3-base-num=20,28700.0,34.99939061547837,0.7715339254700821,0.7849952772995071,0.9432711005210876,,2.6172,
deberta-v3-base-num=20,29520.0,35.99939061547837,0.7550347355949323,0.7741594956635792,1.008508563041687,,2.607,
deberta-v3-base-num=20,30340.0,36.99939061547837,0.8057116674293825,0.8206614241259089,0.8714973330497742,,2.6036,
deberta-v3-base-num=20,31160.0,37.99939061547837,0.7779121275990313,0.7960945877039711,0.993953287601471,,2.6092,
deberta-v3-base-num=20,31980.0,38.99939061547837,0.7844047947712159,0.8063331961555166,0.880732536315918,,2.5993,
deberta-v3-base-num=20,32800.0,39.99939061547837,0.7971079276382658,0.8107335425684407,0.8694417476654053,0.14411012277370547,2.5904,5763.6193
deberta-v3-base-num=30,1227.0,0.9993891264508247,0.6585735064462508,0.6796738425837635,1.154829502105713,,4.9458,
deberta-v3-base-num=30,2454.0,1.9993891264508248,0.5876967380779374,0.615423383915467,1.3839253187179565,,4.9587,
deberta-v3-base-num=30,3681.0,2.999389126450825,0.6572601581808988,0.6779322266774535,1.174480676651001,,4.9917,
deberta-v3-base-num=30,4908.0,3.999389126450825,0.6550778293825255,0.6753474972863973,1.5410277843475342,,4.9809,
deberta-v3-base-num=30,6135.0,4.999389126450825,0.6740971526632096,0.6947104158762629,1.1557399034500122,,5.0066,
deberta-v3-base-num=30,7362.0,5.999389126450825,0.7092556363221292,0.7258302359311013,1.0809028148651123,,4.9938,
deberta-v3-base-num=30,8589.0,6.999389126450825,0.7067422848110406,0.7217889585209946,1.1391379833221436,,4.9797,
deberta-v3-base-num=30,9816.0,7.999389126450825,0.690732738275081,0.7109733100404416,1.252440333366394,,5.0423,
deberta-v3-base-num=30,11043.0,8.999389126450824,0.7169647921615971,0.7273959467306643,1.0684325695037842,,4.9786,
deberta-v3-base-num=30,12270.0,9.999389126450824,0.7405901925112086,0.7492842976209745,1.0371837615966797,,4.9752,
deberta-v3-base-num=30,13497.0,10.999389126450824,0.733142532146184,0.7411355083802061,1.0746898651123047,,5.0018,
deberta-v3-base-num=30,14724.0,11.999389126450824,0.7477242076947302,0.7623677273433521,1.0758545398712158,,4.987,
deberta-v3-base-num=30,15951.0,12.999389126450824,0.7532802084954809,0.7638660932671152,0.9526730179786682,,4.9971,
deberta-v3-base-num=30,17178.0,13.999389126450824,0.7617417387535493,0.7714200955705767,1.0231565237045288,,4.9561,
deberta-v3-base-num=30,18405.0,14.999389126450824,0.7605836843800993,0.7688895544777401,0.9839539527893066,,5.0825,
deberta-v3-base-num=30,19632.0,15.999389126450824,0.7611724594474878,0.7723645007280028,0.9435792565345764,,4.9853,
deberta-v3-base-num=30,20859.0,16.999389126450826,0.7198415771134655,0.7343940832808972,1.1040624380111694,,4.9804,
deberta-v3-base-num=30,22086.0,17.999389126450826,0.7496070379868406,0.7632914392810802,1.0180007219314575,,4.9894,
deberta-v3-base-num=30,23313.0,18.999389126450826,0.7515390298055196,0.7620406595498349,0.9643424153327942,,4.9938,
deberta-v3-base-num=30,24540.0,19.999389126450826,0.7512728296467659,0.7657386618169177,0.9761622548103333,,5.0618,
deberta-v3-base-num=30,25767.0,20.999389126450826,0.7528696835368864,0.7666717542215684,1.0187792778015137,,4.9887,
deberta-v3-base-num=30,26994.0,21.999389126450826,0.7603271947833161,0.7715317424823249,0.9537899494171143,,4.9727,
deberta-v3-base-num=30,28221.0,22.999389126450826,0.7808639224983991,0.792013629277905,0.9783051609992981,,4.9834,
deberta-v3-base-num=30,29448.0,23.999389126450826,0.7558862405206779,0.7647108386121806,1.0225633382797241,,4.9803,
deberta-v3-base-num=30,30675.0,24.999389126450826,0.7705807857325203,0.7783545647116042,0.9304486513137817,,5.0766,
deberta-v3-base-num=30,31902.0,25.999389126450826,0.758719184322991,0.769784017897661,0.9676782488822937,,4.9801,
deberta-v3-base-num=30,33129.0,26.999389126450826,0.7907622584547951,0.8065085469959757,0.8828773498535156,,4.9912,
deberta-v3-base-num=30,34356.0,27.999389126450826,0.7735263231661728,0.790021346442769,0.8939893841743469,,4.9815,
deberta-v3-base-num=30,35583.0,28.999389126450826,0.7677484086588944,0.7782038084792827,0.9297327995300293,,4.9882,
deberta-v3-base-num=30,36810.0,29.999389126450826,0.7561161281852282,0.7672721799086795,0.9811184406280518,,4.9738,
deberta-v3-base-num=30,38037.0,30.999389126450826,0.7404730689692445,0.7495625172894257,1.0237023830413818,,5.0723,
deberta-v3-base-num=30,39264.0,31.999389126450826,0.7698089066446399,0.7755777991645839,0.9182230234146118,,4.977,
deberta-v3-base-num=30,40491.0,32.99938912645082,0.7768078098312677,0.7817626014922605,0.9118984341621399,,4.9869,
deberta-v3-base-num=30,41718.0,33.99938912645082,0.7669005457437754,0.7753206123324619,0.9274303913116455,,4.9833,
deberta-v3-base-num=30,42945.0,34.99938912645082,0.7431247539161882,0.7622875321584425,0.9753994941711426,,4.9901,
deberta-v3-base-num=30,44172.0,35.99938912645082,0.7481816101860324,0.7546084128219608,1.0058863162994385,,5.068,
deberta-v3-base-num=30,45399.0,36.99938912645082,0.7667810736766283,0.7805134340890405,0.9599646925926208,,4.989,
deberta-v3-base-num=30,46626.0,37.99938912645082,0.7588120029313974,0.7787506271557768,0.9560422301292419,,4.9825,
deberta-v3-base-num=30,47853.0,38.99938912645082,0.7459301338949114,0.7590689330119824,1.0417290925979614,,4.9842,
deberta-v3-base-num=30,49080.0,39.99938912645082,0.7754729014742798,0.7921352240633354,0.9598227143287659,0.12608251861177427,4.9882,14240.8327
deberta-v3-base-num=40,1634.0,1.0,0.7203071239565629,0.7295589806216142,1.012864589691162,,6.5706,
deberta-v3-base-num=40,3268.0,2.0,0.735956082303171,0.7423298578335374,0.942520797252655,,6.6991,
deberta-v3-base-num=40,4902.0,3.0,0.7259514845900902,0.7410892106768632,1.0847840309143066,,6.4668,
deberta-v3-base-num=40,6536.0,4.0,0.7868622320355649,0.8003800995041773,0.7880280613899231,,6.4727,
deberta-v3-base-num=40,8170.0,5.0,0.7645457502754767,0.7792617341500421,1.0865799188613892,,6.5528,
deberta-v3-base-num=40,9804.0,6.0,0.7602140877750103,0.7789957214567861,0.9996050596237183,,6.4663,
deberta-v3-base-num=40,11438.0,7.0,0.7852216269174656,0.7981729480898514,1.055930495262146,,6.4635,
deberta-v3-base-num=40,13072.0,8.0,0.7745164045841471,0.7874374812539594,1.0289181470870972,,6.4668,
deberta-v3-base-num=40,14706.0,9.0,0.7805761015713235,0.8037221238201636,0.9221234917640686,,6.5231,
deberta-v3-base-num=40,16340.0,10.0,0.7657063219611238,0.7842821715861263,0.9854792952537537,,6.5171,
deberta-v3-base-num=40,17974.0,11.0,0.7712143462962351,0.7910713022047153,0.8909197449684143,,6.4602,
deberta-v3-base-num=40,19608.0,12.0,0.7865858452075373,0.8005975990689709,0.8729071021080017,,6.4684,
deberta-v3-base-num=40,21242.0,13.0,0.7589496315826962,0.7741372102035042,1.00850510597229,,6.4548,
deberta-v3-base-num=40,22876.0,14.0,0.7676669104383449,0.7826121902710536,0.9412081241607666,,6.4595,
deberta-v3-base-num=40,24510.0,15.0,0.750938189538659,0.7698772134526527,0.9965155124664307,,6.4616,
deberta-v3-base-num=40,26144.0,16.0,0.7771117585977589,0.7892039050055204,0.8846423029899597,,6.5066,
deberta-v3-base-num=40,27778.0,17.0,0.7816997089279011,0.7949341464042342,0.9317073225975037,,6.522,
deberta-v3-base-num=40,29412.0,18.0,0.7757236579831525,0.7827117980858574,0.9300618767738342,,6.5651,
deberta-v3-base-num=40,31046.0,19.0,0.7710160240424487,0.7842545397742006,0.906037449836731,,6.5204,
deberta-v3-base-num=40,32680.0,20.0,0.7674820103881641,0.7776365379071767,0.9785702228546143,,6.4649,
deberta-v3-base-num=40,34314.0,21.0,0.7542996846812269,0.7632833315872126,1.1179150342941284,,6.4583,
deberta-v3-base-num=40,35948.0,22.0,0.7682862632376337,0.7842781782735925,0.9223963022232056,,6.5639,
deberta-v3-base-num=40,37582.0,23.0,0.7652291837790202,0.7825661313166118,0.9498103260993958,,6.4583,
deberta-v3-base-num=40,39216.0,24.0,0.792874520309858,0.808532875313955,0.8859438896179199,,6.4642,
deberta-v3-base-num=40,40850.0,25.0,0.8039867334949562,0.8181754403635374,0.8225768208503723,,6.5175,
deberta-v3-base-num=40,42484.0,26.0,0.8076904502761396,0.8234192696171966,0.8434119820594788,,6.5139,
deberta-v3-base-num=40,44118.0,27.0,0.8158944524833336,0.8279573531515206,0.7379440665245056,,6.5226,
deberta-v3-base-num=40,45752.0,28.0,0.7893155122827978,0.8042825558699463,0.8453580737113953,,6.4587,
deberta-v3-base-num=40,47386.0,29.0,0.800272011186768,0.8167774361490322,0.8114328384399414,,6.4519,
deberta-v3-base-num=40,49020.0,30.0,0.7483051463768162,0.7674732711172315,1.0131638050079346,,6.4726,
deberta-v3-base-num=40,50654.0,31.0,0.7740422807673639,0.7936006051728216,0.9396181702613831,,6.4938,
deberta-v3-base-num=40,52288.0,32.0,0.7910690546227509,0.8054499608796236,0.8741332292556763,,6.5246,
deberta-v3-base-num=40,53922.0,33.0,0.764741611235213,0.7790984519949768,0.975038468837738,,6.4441,
deberta-v3-base-num=40,55556.0,34.0,0.7410205320515431,0.7518562793345444,1.0364872217178345,,6.4486,
deberta-v3-base-num=40,57190.0,35.0,0.7851277605315481,0.8055385838226468,0.8609116673469543,,6.5068,
deberta-v3-base-num=40,58824.0,36.0,0.7630788295798894,0.7911962460807908,0.9795472025871277,,6.5027,
deberta-v3-base-num=40,60458.0,37.0,0.7928775278346252,0.8013206161235197,0.8980802893638611,,6.4433,
deberta-v3-base-num=40,62092.0,38.0,0.7871902123856952,0.7996169455697842,0.9472192525863647,,6.4533,
deberta-v3-base-num=40,63726.0,39.0,0.7732443472178753,0.7805183086358349,0.9121115803718567,,6.4455,
deberta-v3-base-num=40,65360.0,40.0,0.7977332460142287,0.8055278104782866,0.9121835231781006,0.0628276041846818,6.4447,18913.4527
deberta-v3-large-num=10,412.0,1.0,0.6887962352569247,0.6985071868718585,1.146957278251648,,3.7323,
deberta-v3-large-num=10,824.0,2.0,0.757273128730674,0.7717052635336511,0.970909833908081,,3.7317,
deberta-v3-large-num=10,1236.0,3.0,0.7657249722358778,0.7825609128347947,0.9502631425857544,,3.7835,
deberta-v3-large-num=10,1648.0,4.0,0.7950146692901476,0.8015429208565099,0.8773220777511597,,3.7373,
deberta-v3-large-num=10,2060.0,5.0,0.7833672980233117,0.7952126853346033,1.0274869203567505,,3.7337,
deberta-v3-large-num=10,2472.0,6.0,0.7834631357353659,0.8025716109751686,0.9939340949058533,,3.7847,
deberta-v3-large-num=10,2884.0,7.0,0.7846074289737659,0.7970597629397135,0.9550561904907227,,3.7355,
deberta-v3-large-num=10,3296.0,8.0,0.7697804076042605,0.7858830246591657,1.0661338567733765,,3.7305,
deberta-v3-large-num=10,3708.0,9.0,0.8057689559025043,0.8231696994958508,0.8372452855110168,,3.7405,
deberta-v3-large-num=10,4120.0,10.0,0.7830033737978882,0.8025786267639228,0.9232978224754333,,3.7348,
deberta-v3-large-num=10,4532.0,11.0,0.7940400716579973,0.814745683000602,0.9286816120147705,,3.7798,
deberta-v3-large-num=10,4944.0,12.0,0.8116069172291253,0.8287367073474393,0.8296177387237549,,3.8065,
deberta-v3-large-num=10,5356.0,13.0,0.8087073646050948,0.8274653241194574,0.9215016961097717,,3.7335,
deberta-v3-large-num=10,5768.0,14.0,0.7934385278917617,0.8124480343562053,0.9281557202339172,,3.732,
deberta-v3-large-num=10,6180.0,15.0,0.7807619796317307,0.8006465696319505,0.9785341620445251,,3.7319,
deberta-v3-large-num=10,6592.0,16.0,0.7599563041721682,0.7805230923118595,1.1376012563705444,,3.7324,
deberta-v3-large-num=10,7004.0,17.0,0.7738365301244368,0.7917091951367773,1.0119926929473877,,3.731,
deberta-v3-large-num=10,7416.0,18.0,0.7848699757142775,0.8033546168790678,0.9795504808425903,,3.7321,
deberta-v3-large-num=10,7828.0,19.0,0.8209387423779149,0.8351735364817533,0.8757299780845642,,3.732,
deberta-v3-large-num=10,8240.0,20.0,0.7896775405807346,0.8069434196585343,0.9333296418190002,,3.7324,
deberta-v3-large-num=10,8652.0,21.0,0.7645396352638928,0.789919619569702,1.117845058441162,,3.7323,
deberta-v3-large-num=10,9064.0,22.0,0.7927033863097936,0.8105725052734996,0.9606424570083618,,3.7331,
deberta-v3-large-num=10,9476.0,23.0,0.7769399567872527,0.8009209330824193,1.0193368196487427,,3.7316,
deberta-v3-large-num=10,9888.0,24.0,0.7983504763477013,0.8200932769595949,0.9174864888191223,,3.7319,
deberta-v3-large-num=10,10300.0,25.0,0.7963612619446969,0.8173512732528434,0.9161767363548279,,3.7302,
deberta-v3-large-num=10,10712.0,26.0,0.7623630143335023,0.7867887499002233,1.084753155708313,,3.731,
deberta-v3-large-num=10,11124.0,27.0,0.7708209007251354,0.7912961389411884,1.0764118432998657,,3.7314,
deberta-v3-large-num=10,11536.0,28.0,0.8064469216089034,0.8284988673331684,0.8682836890220642,,3.7299,
deberta-v3-large-num=10,11948.0,29.0,0.7945473969914767,0.8179489975633167,0.9143404960632324,,3.7304,
deberta-v3-large-num=10,12360.0,30.0,0.7788728031756104,0.8018551959219089,1.0315512418746948,,3.7496,
deberta-v3-large-num=10,12772.0,31.0,0.7894043250525347,0.8070917979939461,0.9544005393981934,,3.7303,
deberta-v3-large-num=10,13184.0,32.0,0.7933381910084044,0.8119961636956315,0.9673109650611877,,3.7818,
deberta-v3-large-num=10,13596.0,33.0,0.7801876642751802,0.8058328303959887,0.9962617754936218,,3.731,
deberta-v3-large-num=10,14008.0,34.0,0.7754818302862447,0.8028006600654992,0.9979565143585205,,3.7322,
deberta-v3-large-num=10,14420.0,35.0,0.7862395335008638,0.8063384159878179,0.9407071471214294,,3.7287,
deberta-v3-large-num=10,14832.0,36.0,0.775955763916505,0.7964034644811954,1.06522798538208,,3.783,
deberta-v3-large-num=10,15244.0,37.0,0.7651111924339065,0.7881302947627677,1.0641249418258667,,3.7321,
deberta-v3-large-num=10,15656.0,38.0,0.7901862630898068,0.8118858738066898,0.9556853175163269,,3.7311,
deberta-v3-large-num=10,16068.0,39.0,0.7654012402497345,0.7913029580012866,1.1247780323028564,,3.7306,
deberta-v3-large-num=10,16480.0,40.0,0.7603356309473489,0.7864853096244272,1.0760997533798218,0.11086678085396591,3.7342,11739.2941
deberta-v3-large-num=20,820.0,0.9993906154783668,0.7528660524068638,0.7698474650556035,1.0003019571304321,,5.1839,
deberta-v3-large-num=20,1640.0,1.999390615478367,0.7933204565351372,0.7976113547866639,0.9628782868385315,,5.1748,
deberta-v3-large-num=20,2460.0,2.999390615478367,0.7815195006454076,0.7938956311510561,0.9591162204742432,,5.2247,
deberta-v3-large-num=20,3280.0,3.999390615478367,0.788254838766407,0.8004707954471201,0.8707494735717773,,5.2349,
deberta-v3-large-num=20,4100.0,4.999390615478367,0.8187482012234321,0.8306466419251872,0.8394749164581299,,5.1743,
deberta-v3-large-num=20,4920.0,5.999390615478367,0.82050404725189,0.8323391960109484,0.7400558590888977,,5.2272,
deberta-v3-large-num=20,5740.0,6.999390615478367,0.8326956881559251,0.8428281140938944,0.7253274917602539,,5.2297,
deberta-v3-large-num=20,6560.0,7.999390615478367,0.8158366515084313,0.8243791108753505,0.8074021339416504,,5.2332,
deberta-v3-large-num=20,7380.0,8.999390615478367,0.8189877446997245,0.8296294922976405,0.8035724759101868,,5.2262,
deberta-v3-large-num=20,8200.0,9.999390615478367,0.8523038456736329,0.8605268500444073,0.6410169005393982,,5.2257,
deberta-v3-large-num=20,9020.0,10.999390615478367,0.8357514157199502,0.8437887596525898,0.7156225442886353,,5.2288,
deberta-v3-large-num=20,9840.0,11.999390615478367,0.828373006309969,0.8348774666022393,0.7661305665969849,,5.1899,
deberta-v3-large-num=20,10660.0,12.999390615478367,0.8337580004389691,0.8448742646271893,0.7841498851776123,,5.2182,
deberta-v3-large-num=20,11480.0,13.999390615478367,0.8312091494644346,0.8419733399775006,0.7219787240028381,,5.2165,
deberta-v3-large-num=20,12300.0,14.999390615478367,0.8306941444214736,0.8413790789771759,0.8036034107208252,,5.1629,
deberta-v3-large-num=20,13120.0,15.999390615478367,0.8056537001284886,0.8140541821487093,0.8791303038597107,,5.1698,
deberta-v3-large-num=20,13940.0,16.999390615478365,0.8386803068831493,0.8469258485798682,0.7456703782081604,,5.1636,
deberta-v3-large-num=20,14760.0,17.999390615478365,0.843102018741178,0.857500113521412,0.6586065292358398,,5.1632,
deberta-v3-large-num=20,15580.0,18.999390615478365,0.813264145725209,0.8199895363873341,0.8449361324310303,,5.1643,
deberta-v3-large-num=20,16400.0,19.999390615478365,0.8318490105457828,0.8346166999600411,0.723474383354187,,5.168,
deberta-v3-large-num=20,17220.0,20.999390615478365,0.8191960117322037,0.8269760486661993,0.7968590259552002,,5.1581,
deberta-v3-large-num=20,18040.0,21.999390615478365,0.8448585700340783,0.8526762231346109,0.7194472551345825,,5.1594,
deberta-v3-large-num=20,18860.0,22.999390615478365,0.8269715655643013,0.839710063336156,0.8142778873443604,,5.1581,
deberta-v3-large-num=20,19680.0,23.999390615478365,0.8249051849868917,0.8363067261368288,0.7676373720169067,,5.1702,
deberta-v3-large-num=20,20500.0,24.999390615478365,0.8134071307045693,0.8253306054438668,0.833872377872467,,5.1598,
deberta-v3-large-num=20,21320.0,25.999390615478365,0.8147321336872686,0.8302368735992482,0.8476979732513428,,5.1593,
deberta-v3-large-num=20,22140.0,26.999390615478365,0.8320878734263926,0.8431982696988549,0.7823934555053711,,5.2091,
deberta-v3-large-num=20,22960.0,27.999390615478365,0.843509475955994,0.8552899206219632,0.7358168363571167,,5.17,
deberta-v3-large-num=20,23780.0,28.999390615478365,0.8117100757956935,0.8254368836353788,0.8846622705459595,,5.1592,
deberta-v3-large-num=20,24600.0,29.999390615478365,0.8398525285156577,0.8517189092547608,0.6946492791175842,,5.1586,
deberta-v3-large-num=20,25420.0,30.999390615478365,0.8215792055264999,0.836292674596453,0.7901344895362854,,5.1597,
deberta-v3-large-num=20,26240.0,31.999390615478365,0.802117760764485,0.817585672832423,0.8923562169075012,,5.2179,
deberta-v3-large-num=20,27060.0,32.99939061547837,0.837082397779045,0.8491786147718491,0.7287083864212036,,5.1625,
deberta-v3-large-num=20,27880.0,33.99939061547837,0.8295848108793942,0.8451125071006674,0.7264978289604187,,5.21,
deberta-v3-large-num=20,28700.0,34.99939061547837,0.8349720473758784,0.8494466073690591,0.7411525249481201,,5.2097,
deberta-v3-large-num=20,29520.0,35.99939061547837,0.8232815176850428,0.8377011767215237,0.7923017740249634,,5.2182,
deberta-v3-large-num=20,30340.0,36.99939061547837,0.7987642415968264,0.8158667399415833,0.9329641461372375,,5.2102,
deberta-v3-large-num=20,31160.0,37.99939061547837,0.8252370244906369,0.8393816219377067,0.8362125754356384,,5.2091,
deberta-v3-large-num=20,31980.0,38.99939061547837,0.8405717944632984,0.8568903615306372,0.7494491934776306,,5.1585,
deberta-v3-large-num=20,32800.0,39.99939061547837,0.8327579783124922,0.8455468235229321,0.740576446056366,0.0897243403806919,5.168,12003.3756
deberta-v3-large-num=30,1227.0,0.9993891264508247,0.7557783641774347,0.7666353151038946,0.8938277959823608,,11.185,
deberta-v3-large-num=30,2454.0,1.9993891264508248,0.8056938756941034,0.8149692826084856,0.7562490105628967,,11.2307,
deberta-v3-large-num=30,3681.0,2.999389126450825,0.7954641248314667,0.8026550565116605,0.8406600952148438,,11.161,
deberta-v3-large-num=30,4908.0,3.999389126450825,0.7531479403009241,0.7681256644532615,1.0618726015090942,,11.1812,
deberta-v3-large-num=30,6135.0,4.999389126450825,0.7861562826056447,0.8049649874955758,0.9027634859085083,,11.1746,
deberta-v3-large-num=30,7362.0,5.999389126450825,0.7386202194744504,0.750183336218588,1.0659435987472534,,11.3161,
deberta-v3-large-num=30,8589.0,6.999389126450825,0.7775023225927171,0.7911220292340212,0.9560354948043823,,11.1609,
deberta-v3-large-num=30,9816.0,7.999389126450825,0.7626578682722114,0.7799251347868488,0.9599332809448242,,11.1836,
deberta-v3-large-num=30,11043.0,8.999389126450824,0.7541568068411285,0.7740421879527947,1.0044182538986206,,11.2039,
deberta-v3-large-num=30,12270.0,9.999389126450824,0.7773496811324373,0.7924231745996261,0.9383129477500916,,11.163,
deberta-v3-large-num=30,13497.0,10.999389126450824,0.7743711874104346,0.7922845147686434,1.0471181869506836,,11.1511,
deberta-v3-large-num=30,14724.0,11.999389126450824,0.8007465521336483,0.8116885984761966,0.8652986288070679,,11.2224,
deberta-v3-large-num=30,15951.0,12.999389126450824,0.7305325594283993,0.7510289579144969,1.1360223293304443,,11.2041,
deberta-v3-large-num=30,17178.0,13.999389126450824,0.7572734339804241,0.783535046461428,0.9707056879997253,,11.1462,
deberta-v3-large-num=40,1634.0,1.0,0.800290119286502,0.8066027752045423,0.8314462900161743,,14.8253,
deberta-v3-large-num=40,3268.0,2.0,0.8116852465117235,0.8157278453216621,0.7692695260047913,,14.8248,
deberta-v3-large-num=40,4902.0,3.0,0.8339980904638171,0.8470956906182401,0.6992671489715576,,14.8482,
deberta-v3-large-num=40,6536.0,4.0,0.8423457577900698,0.8535031097281477,0.6255408525466919,,14.8276,
deberta-v3-large-num=40,8170.0,5.0,0.8413902192208104,0.8524700665016882,0.6260645389556885,,14.8331,
